0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-2.36273e-06,-5.60257e-06,-5.89406e-06,-3.96925e-06,-8.30211e-07,2.90643e-06,6.8792e-06,1.08713e-05,1.47499e-05,1.84341e-05,2.18755e-05,2.50472e-05,2.79369e-05,3.05421e-05,3.28666e-05,3.49189e-05,3.671e-05,3.82524e-05,3.95592e-05,4.06437e-05,4.15186e-05,4.21958e-05,4.26862e-05,4.29994e-05,4.31437e-05,4.31262e-05,4.29527e-05,4.26276e-05,4.21545e-05,4.15356e-05,4.07725e-05,3.98658e-05,3.88158e-05,3.76222e-05,3.62846e-05,3.48024e-05,3.31753e-05,3.14031e-05,2.94863e-05,2.74257e-05,2.52232e-05,2.28813e-05,2.04038e-05,1.77953e-05,1.50621e-05,1.22113e-05,9.25186e-06,6.19378e-06,3.04871e-06,-1.70292e-07,-3.44875e-06,-6.7708e-06,-1.01192e-05,-1.34756e-05,-1.68204e-05,-2.0133e-05,-2.33921e-05,-2.65755e-05,-2.96608e-05,-3.26252e-05,-3.54458e-05,-3.81002e-05,-4.05662e-05,-4.28224e-05,-4.48484e-05,-4.66251e-05,-4.81349e-05,-4.93618e-05,-5.02918e-05,-5.09134e-05,-5.12171e-05,-5.11961e-05,-5.08462e-05,-5.01662e-05,-4.91577e-05,-4.78251e-05,-4.61759e-05,-4.42207e-05,-4.19728e-05,-3.94487e-05,-3.66677e-05,-3.36522e-05,-3.04275e-05,-2.70221e-05,-2.34678e-05,-1.98003e-05,-1.60594e-05,-1.22905e-05,-8.54595e-06,-4.88704e-06,-1.38787e-06,1.85956e-06,4.73703e-06,7.0873e-06,8.69382e-06,9.25024e-06,8.33e-06,5.4833e-06,1.43544e-06,0
0,-1.41353e-05,-3.01972e-05,-2.93536e-05,-1.64741e-05,3.6238e-06,2.76064e-05,5.33143e-05,7.93597e-05,0.00010485,0.000129215,0.000152098,0.000173289,0.000192679,0.000210225,0.000225935,0.000239847,0.000252021,0.00026253,0.000271453,0.00027887,0.000284861,0.000289501,0.000292859,0.000294998,0.000295971,0.000295825,0.000294598,0.00029232,0.000289015,0.000284699,0.000279384,0.000273075,0.000265777,0.000257489,0.000248211,0.00023794,0.000226678,0.000214425,0.000201187,0.000186972,0.000171795,0.000155677,0.000138643,0.00012073,0.000101979,8.2443e-05,6.21826e-05,4.12681e-05,1.97792e-05,-2.19455e-06,-2.45543e-05,-4.71921e-05,-6.99913e-05,-9.28272e-05,-0.000115568,-0.000138074,-0.000160203,-0.000181806,-0.000202731,-0.000222828,-0.000241942,-0.000259924,-0.000276625,-0.000291903,-0.000305622,-0.000317656,-0.000327885,-0.000336206,-0.000342526,-0.000346766,-0.000348865,-0.000348779,-0.000346481,-0.000341962,-0.000335235,-0.000326329,-0.000315298,-0.000302212,-0.000287162,-0.000270262,-0.000251642,-0.000231455,-0.000209876,-0.000187098,-0.000163341,-0.000138849,-0.000113897,-8.8797e-05,-6.39064e-05,-3.96434e-05,-1.65071e-05,4.89208e-06,2.37883e-05,3.91971e-05,4.98294e-05,5.39988e-05,4.9628e-05,3.48749e-05,1.15959e-05,0
0,-3.0678e-05,-5.95974e-05,-5.12371e-05,-1.69532e-05,3.37765e-05,9.39536e-05,0.00015869,0.000224649,0.000289578,0.000351977,0.000410871,0.000465652,0.000515975,0.000561677,0.000602728,0.000639186,0.000671172,0.000698844,0.000722384,0.00074198,0.000757823,0.000770094,0.000778963,0.000784584,0.000787093,0.000786606,0.000783221,0.000777017,0.000768055,0.00075638,0.000742025,0.00072501,0.000705348,0.000683044,0.000658101,0.000630521,0.000600311,0.000567481,0.00053205,0.000494049,0.000453522,0.000410528,0.000365145,0.000317469,0.000267619,0.000215735,0.000161982,0.000106548,4.96464e-05,-8.48579e-06,-6.75872e-05,-0.000127373,-0.000187538,-0.000247753,-0.000307675,-0.00036694,-0.000425176,-0.000481995,-0.000537007,-0.000589814,-0.000640024,-0.000687244,-0.000731094,-0.000771206,-0.000807229,-0.000838836,-0.000865722,-0.000887619,-0.000904287,-0.000915529,-0.000921185,-0.000921142,-0.000915333,-0.00090374,-0.000886395,-0.000863381,-0.000834833,-0.000800942,-0.000761948,-0.000718147,-0.000669887,-0.000617572,-0.000561661,-0.00050267,-0.000441178,-0.000377836,-0.00031337,-0.000248605,-0.000184482,-0.000122093,-6.27223e-05,-7.91627e-06,4.04365e-05,7.99925e-05,0.000107831,0.00012038,0.0001136,8.40198e-05,3.19549e-05,0
0,-4.4418e-05,-7.88346e-05,-5.33226e-05,1.34817e-05,0.000107188,0.000216968,0.000334919,0.000455394,0.000574427,0.000689277,0.000798097,0.00089969,0.000993331,0.00107864,0.00115548,0.0012239,0.00128406,0.0013362,0.00138063,0.00141765,0.00144759,0.00147077,0.00148748,0.001498,0.00150257,0.00150139,0.00149466,0.0014825,0.00146505,0.00144238,0.00141456,0.00138164,0.00134364,0.00130058,0.00125248,0.00119936,0.00114124,0.00107814,0.00101012,0.000937241,0.000859602,0.000777325,0.000690567,0.00059952,0.000504418,0.000405534,0.000303186,0.000197736,8.95916e-05,-2.07968e-05,-0.000132933,-0.000246279,-0.000360258,-0.000474253,-0.000587618,-0.000699675,-0.000809722,-0.000917041,-0.0010209,-0.00112056,-0.00121529,-0.00130437,-0.00138708,-0.00146274,-0.00153071,-0.00159037,-0.00164118,-0.00168261,-0.00171425,-0.00173571,-0.00174671,-0.00174705,-0.00173659,-0.00171532,-0.00168329,-0.00164066,-0.00158769,-0.00152473,-0.00145226,-0.00137081,-0.00128106,-0.00118376,-0.00107979,-0.000970115,-0.000855843,-0.0007382,-0.000618562,-0.000498479,-0.000379711,-0.00026428,-0.000154537,-5.32529e-05,3.62671e-05,0.000110051,0.000163339,0.000190554,0.000185552,0.000142478,5.74802e-05,0
0,-5.05788e-05,-7.74825e-05,-2.27585e-05,8.84745e-05,0.000237105,0.000408595,0.000592045,0.00077942,0.000964891,0.00114431,0.00131479,0.00147441,0.00162194,0.00175668,0.00187834,0.0019869,0.00208253,0.00216555,0.00223636,0.00229541,0.00234316,0.00238008,0.0024066,0.00242315,0.00243007,0.00242769,0.00241629,0.0023961,0.00236728,0.00233,0.00228435,0.00223041,0.00216825,0.00209789,0.0020194,0.00193279,0.00183812,0.00173547,0.00162492,0.00150659,0.00138067,0.00124736,0.00110692,0.000959685,0.000806039,0.00064643,0.000481378,0.000311471,0.000137366,-4.02083e-05,-0.000220457,-0.000402519,-0.000585473,-0.000768337,-0.000950083,-0.00112963,-0.00130588,-0.00147769,-0.00164389,-0.00180334,-0.00195486,-0.00209733,-0.00222962,-0.00235066,-0.00245943,-0.00255497,-0.00263642,-0.00270298,-0.00275397,-0.0027888,-0.00280704,-0.00280835,-0.00279255,-0.00275959,-0.00270958,-0.00264278,-0.0025596,-0.00246061,-0.00234654,-0.00221828,-0.00207689,-0.00192359,-0.00175976,-0.00158697,-0.00140698,-0.00122175,-0.00103346,-0.00084457,-0.000657851,-0.000476449,-0.000303976,-0.000144618,-3.25745e-06,0.000114384,0.000201633,0.000250837,0.000253513,0.000200748,8.3613e-05,0
0,-4.64501e-05,-4.87391e-05,4.9456e-05,0.000217945,0.000433489,0.000678164,0.000938264,0.00120344,0.00146602,0.00172037,0.00196252,0.0021897,0.00240012,0.00259271,0.00276693,0.00292265,0.00306003,0.00317943,0.00328135,0.00336637,0.00343508,0.00348811,0.00352603,0.00354941,0.00355874,0.00355445,0.00353694,0.00350653,0.00346346,0.00340794,0.00334015,0.0032602,0.00316818,0.00306418,0.00294827,0.00282053,0.00268104,0.00252993,0.00236735,0.00219352,0.0020087,0.00181322,0.00160748,0.00139198,0.00116729,0.000934081,0.00069312,0.000445269,0.00019149,-6.71581e-05,-0.000329519,-0.000594346,-0.000860306,-0.00112599,-0.0013899,-0.00165051,-0.00190622,-0.0021554,-0.00239639,-0.00262753,-0.00284717,-0.00305367,-0.00324545,-0.00342098,-0.0035788,-0.00371755,-0.00383599,-0.003933,-0.0040076,-0.00405897,-0.00408648,-0.00408967,-0.00406826,-0.00402221,-0.00395167,-0.00385702,-0.00373884,-0.00359798,-0.00343547,-0.00325262,-0.00305093,-0.00283218,-0.00259837,-0.00235176,-0.00209487,-0.00183053,-0.00156189,-0.00129243,-0.00102608,-0.00076727,-0.000520995,-0.000292972,-8.97475e-05,8.11522e-05,0.000211104,0.000290307,0.000307771,0.000251294,0.000107109,0
0,-3.05473e-05,1.15943e-05,0.000169375,0.000408934,0.000703692,0.00103281,0.00138007,0.001733,0.00208217,0.00242053,0.00274298,0.00304593,0.00332695,0.00358454,0.00381791,0.00402677,0.00421124,0.0043717,0.00450873,0.00462301,0.00471528,0.0047863,0.00483682,0.00486751,0.00487903,0.00487194,0.00484674,0.00480383,0.00474356,0.00466622,0.00457203,0.00446116,0.00433376,0.00418996,0.00402987,0.00385362,0.00366136,0.00345328,0.00322963,0.00299072,0.00273692,0.00246872,0.0021867,0.00189154,0.00158405,0.00126515,0.0009359,0.000597483,0.000251213,-0.000101466,-0.000458985,-0.000819653,-0.00118167,-0.00154312,-0.00190202,-0.00225628,-0.00260376,-0.00294228,-0.0032696,-0.00358352,-0.00388181,-0.00416229,-0.00442284,-0.00466141,-0.00487606,-0.00506499,-0.00522651,-0.00535914,-0.00546159,-0.00553275,-0.00557178,-0.00557806,-0.00555124,-0.00549126,-0.00539833,-0.00527295,-0.00511592,-0.00492837,-0.00471171,-0.00446768,-0.00419833,-0.00390604,-0.00359352,-0.0032638,-0.0029203,-0.0025668,-0.00220749,-0.00184705,-0.00149066,-0.0011441,-0.00081387,-0.000507274,-0.000232572,8.81836e-07,0.000182495,0.000300298,0.000340771,0.000288559,0.000125779,0
0,-2.10229e-06,0.000105967,0.000340866,0.000666237,0.00105296,0.0014778,0.00192242,0.00237247,0.00281692,0.00324741,0.00365779,0.00404362,0.00440186,0.00473059,0.00502871,0.00529577,0.00553182,0.00573725,0.00591269,0.00605892,0.00617682,0.00626728,0.00633118,0.00636937,0.00638262,0.00637162,0.00633698,0.00627923,0.0061988,0.00609604,0.00597126,0.00582468,0.00565652,0.00546695,0.00525616,0.00502433,0.00477169,0.00449852,0.00420517,0.00389206,0.00355974,0.00320884,0.00284015,0.00245459,0.00205321,0.00163725,0.00120808,0.000767253,0.000316483,-0.000142359,-0.000607238,-0.00107597,-0.00154624,-0.00201558,-0.00248142,-0.0029411,-0.00339187,-0.00383092,-0.00425543,-0.00466253,-0.00504939,-0.00541324,-0.00575135,-0.00606112,-0.00634008,-0.00658589,-0.00679645,-0.00696984,-0.00710441,-0.00719876,-0.00725181,-0.00726277,-0.0072312,-0.00715701,-0.00704047,-0.00688223,-0.00668332,-0.00644518,-0.00616963,-0.0058589,-0.00551562,-0.00514285,-0.00474406,-0.00432316,-0.00388451,-0.00343294,-0.0029738,-0.002513,-0.00205706,-0.00161323,-0.00118952,-0.000794895,-0.000439332,-0.000134024,0.000108482,0.000274081,0.000346847,0.000308609,0.000138177,0
0,3.9228e-05,0.000235684,0.000566232,0.000992933,0.00148484,0.00201687,0.00256894,0.00312514,0.00367304,0.00420312,0.00470826,0.00518326,0.00562451,0.00602965,0.00639728,0.00672681,0.00701818,0.00727179,0.00748832,0.00766864,0.00781374,0.00792464,0.00800238,0.00804793,0.0080622,0.00804601,0.00800009,0.00792506,0.00782146,0.00768972,0.00753022,0.00734326,0.00712911,0.00688803,0.00662026,0.00632607,0.00600577,0.00565976,0.00528849,0.00489255,0.00447263,0.00402959,0.00356442,0.00307831,0.0025726,0.00204887,0.00150884,0.000954471,0.000387914,-0.000188486,-0.00077219,-0.00136047,-0.00195045,-0.00253905,-0.0031231,-0.00369929,-0.00426421,-0.00481439,-0.00534633,-0.00585649,-0.00634139,-0.00679758,-0.00722172,-0.00761057,-0.00796109,-0.0082704,-0.00853591,-0.00875523,-0.00892633,-0.0090475,-0.00911736,-0.00913497,-0.00909976,-0.00901162,-0.00887089,-0.00867835,-0.0084353,-0.00814348,-0.00780517,-0.00742312,-0.00700059,-0.00654136,-0.00604973,-0.00553053,-0.00498914,-0.00443151,-0.00386421,-0.00329445,-0.00273016,-0.00218007,-0.0016538,-0.00116193,-0.000716209,-0.000329631,-1.66605e-05,0.000206557,0.000321885,0.000308742,0.000143372,0
